Id,SalePrice
1653,94784.3737542
1654,154091.165359
1655,149040.211236
1656,148013.480076
1657,154084.462703
1658,146158.590255
1659,125188.861387
1660,151311.30976
1661,466655.321741
1662,419122.464072
1663,388622.096002
1664,365655.147627
1665,297481.130466
1666,350718.288183
1667,391274.511363
1668,333873.06228
1669,312287.925035
1670,365299.719337
1671,269797.632146
1672,434906.164551
1673,292345.03985
1674,248852.88196
1675,198082.277742
1676,193545.503041
1677,226169.370327
1678,463426.228832
1679,393117.148502
1680,357653.683233
1681,259748.286738
1682,317185.37033
1683,183795.427599
1684,186566.761192
1685,180363.574046
1686,171662.259865
1687,176111.282065
1688,191706.686505
1689,202189.284194
1690,207524.304564
1691,190992.934277
1692,283056.549546
1693,174796.440312
1694,186006.860688
1695,172410.027317
1696,285544.063259
1697,172910.639875
1698,378374.750758
1699,329244.465468
1700,252974.670229
1701,289732.658977
1702,245229.68665
1703,250272.467111
1704,286029.099668
1705,240378.208895
1706,435178.08408
1707,216800.43314
1708,198219.661829
1709,267267.219496
1710,219011.423241
1711,266307.396048
1712,253105.344691
1713,280779.75515
1714,221511.302842
1715,208942.40679
1716,180383.733325
1717,177529.803075
1718,132190.231092
1719,207949.881661
1720,257702.032409
1721,174871.824311
1722,128528.431407
1723,159726.745621
1724,204865.383636
1725,232493.48946
1726,177573.400726
1727,154647.795062
1728,194208.226526
1729,167209.134779
1730,158790.281969
1731,119752.949975
1732,125898.919082
1733,113931.480071
1734,126683.385984
1735,133171.28392
1736,108519.217999
1737,319386.288673
1738,227852.916604
1739,235913.611093
1740,199966.215236
1741,187144.407805
1742,170607.442814
1743,178229.34037
1744,299669.893242
1745,203914.608819
1746,214163.043418
1747,218325.754545
1748,216772.674978
1749,152601.392538
1750,145136.183462
1751,239636.713066
1752,115456.151362
1753,140179.335517
1754,207163.915277
1755,175332.330834
1756,114334.473573
1757,113134.788059
1758,144728.807501
1759,170699.806887
1760,160906.652696
1761,151436.080499
1762,175288.530198
1763,176566.075669
1764,115782.427515
1765,171866.558864
1766,169429.088451
1767,204404.092542
1768,134756.613205
1769,182554.629167
1770,147413.639963
1771,126474.029325
1772,128781.50985
1773,132366.814351
1774,138306.971182
1775,129651.677088
1776,121753.449387
1777,108015.202582
1778,135428.186348
1779,113458.006771
1780,194537.414624
1781,123688.196091
1782,87839.8380027
1783,143167.849929
1784,97588.7496682
1785,109284.755286
1786,145613.411654
1787,174473.107612
1788,49536.3977422
1789,91499.6425022
1790,88862.5534015
1791,190130.12423
1792,146949.426738
1793,151211.373867
1794,147098.28804
1795,132537.847947
1796,123458.628776
1797,124749.641459
1798,116474.607264
1799,100107.881584
1800,123620.155372
1801,126644.608169
1802,148524.207755
1803,149212.979851
1804,140478.710623
1805,137885.428946
1806,121435.508125
1807,135617.511773
1808,122503.781121
1809,115211.745385
1810,144832.596928
1811,87949.904105
1812,94134.8721185
1813,123267.282928
1814,84784.1401757
1815,52888.2557267
1816,88919.5995584
1817,112063.590541
1818,146572.116688
1819,126415.839156
1820,69968.1553868
1821,117918.897902
1822,161708.07254
1823,60300.7646743
1824,124331.236829
1825,128782.279171
1826,102986.71537
1827,108318.915618
1828,129365.786103
1829,111184.189083
1830,137531.013759
1831,161734.921942
1832,96699.6747465
1833,144757.742743
1834,128684.378958
1835,130893.384566
1836,124513.162408
1837,82340.4575059
1838,138429.285669
1839,87988.8895071
1840,156409.120518
1841,142211.671558
1842,91629.8088488
1843,135975.518702
1844,142065.241671
1845,143086.479393
1846,153345.100604
1847,156511.756938
1848,56468.9307877
1849,113953.454255
1850,122624.150971
1851,158683.076336
1852,124235.614209
1853,130025.974529
1854,175929.509873
1855,161132.139935
1856,233322.463771
1857,152263.814312
1858,151137.582183
1859,125901.831716
1860,149957.687252
1861,125718.887783
1862,323581.721698
1863,307873.798856
1864,307982.72763
1865,325398.611708
1866,346111.310113
1867,239449.897016
1868,310464.556852
1869,212636.555333
1870,240406.457869
1871,254967.157824
1872,174367.102179
1873,237708.532068
1874,137692.147849
1875,208076.570315
1876,195943.450084
1877,209609.349343
1878,209599.409621
1879,129142.111082
1880,128845.062532
1881,237083.938041
1882,258917.890116
1883,194465.067543
1884,210686.072563
1885,260001.178532
1886,307632.696697
1887,214357.573112
1888,276672.60415
1889,167282.499238
1890,120989.595155
1891,142271.113172
1892,102726.084078
1893,139400.900647
1894,117924.779657
1895,152653.753724
1896,130775.046011
1897,128947.32941
1898,109211.023227
1899,137897.04788
1900,132114.859273
1901,159513.729509
1902,146680.363496
1903,227730.66212
1904,129869.192169
1905,176291.052103
1906,154598.591775
1907,213426.229759
1908,109423.54663
1909,133028.450856
1910,118708.485021
1911,206494.322902
1912,293379.391782
1913,137858.377262
1914,64489.5999601
1915,288951.67864
1916,63383.2737853
1917,280982.896759
1918,142959.3347
1919,166699.144366
1920,146241.793961
1921,412557.485267
1922,333504.783343
1923,222407.032698
1924,250857.590348
1925,209974.077531
1926,395568.126816
1927,128942.988344
1928,164935.575336
1929,115906.825603
1930,137381.494399
1931,138087.991847
1932,144668.372016
1933,172675.312601
1934,188213.680096
1935,173869.36556
1936,192640.183678
1937,189142.706845
1938,166261.600578
1939,257688.222003
1940,187212.899039
1941,177067.717191
1942,190255.216775
1943,218515.461703
1944,357408.189755
1945,399269.567349
1946,165013.818381
1947,331559.470684
1948,170539.931474
1949,234155.00363
1950,177530.013109
1951,259405.846968
1952,218590.25676
1953,169888.54414
1954,187797.929925
1955,139394.198059
1956,284427.084622
1957,155951.07494
1958,314107.587792
1959,151051.468729
1960,110844.074596
1961,117282.010792
1962,98334.646392
1963,101726.698747
1964,113198.958906
1965,142962.312691
1966,140058.954795
1967,290970.628832
1968,426621.72015
1969,408703.269235
1970,489823.866863
1971,468899.113993
1972,393122.817525
1973,267397.145691
1974,339157.05095
1975,360657.233291
1976,273063.521766
1977,361990.539258
1978,382868.699257
1979,346780.586776
1980,203519.160486
1981,361974.001082
1982,234662.574191
1983,217124.613444
1984,168340.229373
1985,219210.657591
1986,213637.243093
1987,186211.1943
1988,180966.562179
1989,196869.263941
1990,217402.274548
1991,229857.603668
1992,222826.616099
1993,183091.229725
1994,242944.068867
1995,187495.107632
1996,251548.233501
1997,319988.211705
1998,330331.951292
1999,257824.767346
2000,298401.093989
2001,265642.955923
2002,249596.92837
2003,253808.196273
2004,287835.104526
2005,239601.672874
2006,219268.827339
2007,245973.394203
2008,210413.144421
2009,191384.516648
2010,196839.72406
2011,141726.813161
2012,177506.190469
2013,187346.975618
2014,189355.026088
2015,210550.554476
2016,194239.361213
2017,201043.415097
2018,120879.252277
2019,135224.931571
2020,109395.133318
2021,113389.406033
2022,182697.859934
2023,152457.819108
2024,246665.295316
2025,402103.000122
2026,167983.755138
2027,152007.008732
2028,152284.572122
2029,159954.037792
2030,264629.340434
2031,233566.825793
2032,264303.77776
2033,257768.961888
2034,165354.528328
2035,216002.100258
2036,194139.289363
2037,197283.410403
2038,286640.723632
2039,223971.911081
2040,343859.780123
2041,281094.871219
2042,198102.8645
2043,162178.447064
2044,172423.264521
2045,210070.015497
2046,136262.423286
2047,147833.774768
2048,136819.207585
2049,140259.980863
2050,187753.676854
2051,105637.444592
2052,125272.453013
2053,151090.732141
2054,79305.5416598
2055,152676.791072
2056,148736.596335
2057,124260.587802
2058,222930.442664
2059,141044.565028
2060,161735.330022
2061,175430.916779
2062,133021.433236
2063,109258.433354
2064,135617.975503
2065,118152.201513
2066,170980.82444
2067,135241.49309
2068,145031.666104
2069,78106.7420274
2070,102420.129504
2071,85317.0948053
2072,126952.800458
2073,140127.516771
2074,192393.206359
2075,151573.367525
2076,119959.728931
2077,141927.904102
2078,122410.417935
2079,137081.090152
2080,108498.260661
2081,131310.821564
2082,116858.656528
2083,145070.220057
2084,100273.851732
2085,121870.747542
2086,128002.623754
2087,123302.619845
2088,105126.991155
2089,79975.8784759
2090,131996.040349
2091,117249.438567
2092,125026.320509
2093,125111.456162
2094,111496.751022
2095,148022.691735
2096,75758.1311352
2097,93343.690055
2098,143026.746448
2099,51240.3912856
2100,99252.7082735
2101,123772.3899
2102,142478.270824
2103,103101.166612
2104,150612.939595
2105,124195.824021
2106,69155.1471275
2107,226579.553172
2108,105173.009786
2109,107151.709376
2110,124175.049479
2111,151101.119044
2112,136923.756818
2113,124390.473504
2114,124207.188535
2115,156828.434836
2116,119679.427212
2117,147469.094312
2118,132926.041746
2119,102685.169485
2120,111281.995431
2121,100624.236296
2122,79559.5772766
2123,86427.3896168
2124,176579.320135
2125,132796.46153
2126,163227.510794
2127,156004.050323
2128,119339.52656
2129,93336.7859838
2130,144359.112009
2131,149627.141993
2132,121222.462053
2133,121603.426162
2134,121659.883906
2135,92581.9235805
2136,76932.3515733
2137,110366.080791
2138,134326.432637
2139,153811.447819
2140,144538.560117
2141,146732.812316
2142,130424.399284
2143,139763.951198
2144,127702.813561
2145,139906.517976
2146,161725.400269
2147,161801.234099
2148,131721.252604
2149,136548.162172
2150,220598.024484
2151,114942.192991
2152,171605.270993
2153,146725.813777
2154,108619.170593
2155,149460.949368
2156,250439.13572
2157,239068.49271
2158,236291.778716
2159,212139.68742
2160,178847.83312
2161,242433.86688
2162,399017.568858
2163,368995.603035
2164,268286.035276
2165,192002.997313
2166,142360.762499
2167,226470.343871
2168,203454.808373
2169,207585.110273
2170,227317.28473
2171,151210.270873
2172,139327.278536
2173,166758.552643
2174,229681.07116
2175,306740.92916
2176,333441.957931
2177,242895.383619
2178,226229.47084
2179,142840.965172
2180,218006.561495
2181,192771.653957
2182,218446.038653
2183,192241.060359
2184,131923.407098
2185,135026.591778
2186,142980.380568
2187,154868.403351
2188,160887.315601
2189,219082.008208
2190,80868.1768265
2191,80721.9562154
2192,90797.8076716
2193,107854.444576
2194,100300.546594
2195,109785.90072
2196,101583.816414
2197,112403.718258
2198,152881.984047
2199,181475.527759
2200,135820.244054
2201,143706.84477
2202,204059.985809
2203,153127.457556
2204,199718.7066
2205,121260.632085
2206,131568.587859
2207,210076.373226
2208,233904.309422
2209,216730.49603
2210,115497.266045
2211,117417.681379
2212,115251.776601
2213,97062.9386999
2214,142692.067675
2215,103813.799406
2216,152701.821831
2217,69530.4667851
2218,86860.0048852
2219,79526.4396083
2220,75897.1291687
2221,288103.201696
2222,252445.394921
2223,297432.049263
2224,217844.900701
2225,144220.063494
2226,177251.383044
2227,198053.142736
2228,264892.865221
2229,269528.449066
2230,150028.052922
2231,221579.969541
2232,175473.491588
2233,181900.064332
2234,245014.379798
2235,217009.17954
2236,264163.825507
2237,346373.244578
2238,213311.542792
2239,117101.047998
2240,160235.00738
2241,145181.237764
2242,127161.431259
2243,127199.647444
2244,98810.6923605
2245,94151.1418236
2246,148925.735172
2247,107798.034019
2248,122040.74266
2249,127943.534868
2250,133303.746942
2251,145005.849396
2252,170179.01568
2253,157173.252989
2254,180383.994716
2255,192410.482236
2256,190218.246573
2257,206417.089279
2258,171444.836255
2259,175612.764201
2260,160317.736483
2261,193040.300803
2262,214434.022846
2263,381929.122354
2264,461264.294463
2265,179495.35792
2266,304002.189947
2267,355330.148488
2268,421958.232108
2269,161409.907099
2270,200956.221212
2271,219403.223572
2272,216251.136328
2273,170276.462617
2274,182673.360827
2275,165658.566027
2276,196542.121614
2277,188770.693976
2278,148373.285188
2279,129670.094179
2280,108482.1505
2281,166242.669942
2282,190312.563233
2283,101675.919035
2284,113504.515725
2285,137322.289272
2286,118593.437946
2287,371932.380084
2288,277958.389757
2289,386743.495702
2290,472345.596174
2291,352033.698315
2292,438854.342876
2293,503543.18514
2294,444633.373347
2295,451484.336369
2296,284969.505754
2297,331563.41399
2298,335385.242329
2299,366066.21051
2300,341271.113935
2301,309886.767427
2302,249649.359632
2303,240484.630004
2304,253066.588616
2305,188821.29191
2306,185475.164798
2307,199561.239044
2308,226851.33014
2309,296538.257893
2310,213083.163528
2311,203810.548695
2312,182366.83754
2313,183329.942004
2314,176397.263363
2315,181729.108172
2316,199997.564544
2317,187623.662448
2318,182973.389856
2319,183368.606422
2320,178053.445257
2321,247231.809831
2322,176214.54174
2323,195089.780383
2324,184154.57337
2325,216861.574509
2326,175409.887254
2327,210905.187171
2328,233076.973974
2329,191975.053914
2330,179856.449973
2331,372753.146195
2332,443719.726035
2333,339715.122083
2334,257859.172405
2335,279466.484728
2336,336329.652548
2337,198630.500039
2338,279665.214749
2339,232052.992309
2340,410041.096786
2341,222947.155143
2342,235799.245331
2343,231573.851059
2344,226861.194757
2345,235978.882379
2346,212028.142244
2347,198997.75091
2348,243284.883734
2349,172038.092263
2350,318568.249223
2351,253627.201792
2352,251111.727465
2353,239799.70225
2354,131989.125124
2355,141358.75011
2356,156069.721412
2357,193233.375575
2358,198802.311558
2359,137497.241568
2360,116613.659661
2361,133265.391796
2362,258917.286623
2363,146688.058993
2364,172130.173014
2365,217405.688061
2366,190668.07736
2367,213667.08084
2368,207424.83
2369,209010.587463
2370,163161.411592
2371,163426.263915
2372,183348.237218
2373,271090.029703
2374,298080.223806
2375,248221.683573
2376,259167.786745
2377,328942.127412
2378,141738.84027
2379,194037.037925
2380,148515.036355
2381,161162.721564
2382,198798.189742
2383,203392.315041
2384,244927.215137
2385,156302.426197
2386,138430.94948
2387,135266.423238
2388,101369.953533
2389,135974.323703
2390,146869.923621
2391,137647.257129
2392,107077.935215
2393,168807.941015
2394,142708.055098
2395,193771.261606
2396,142476.726289
2397,202433.590483
2398,124756.984888
2399,63505.3745508
2400,53220.5841982
2401,112588.654841
2402,130737.033992
2403,134736.042775
2404,144229.780937
2405,157386.54737
2406,142828.428024
2407,123250.613979
2408,129570.117476
2409,125084.587102
2410,174457.225268
2411,118624.557822
2412,159604.147013
2413,129296.582003
2414,142852.209104
2415,130266.242283
2416,122201.459938
2417,123877.551685
2418,124428.282121
2419,126658.009921
2420,125374.507102
2421,146576.591413
2422,120498.87356
2423,117964.183086
2424,175376.083466
2425,214272.238956
2426,142724.495215
2427,136731.996105
2428,179018.742215
2429,113292.868903
2430,130181.406152
2431,132741.342917
2432,140865.080542
2433,129382.315815
2434,137851.061304
2435,138253.143038
2436,99880.9002405
2437,108292.137175
2438,121752.913547
2439,104658.549614
2440,119137.136712
2441,100295.944945
2442,96659.6596388
2443,116919.779771
2444,133536.475627
2445,81923.0098652
2446,131583.229316
2447,180201.794861
2448,144897.097359
2449,108823.843824
2450,143385.101723
2451,129474.679187
2452,187247.333804
2453,88973.9111582
2454,115694.204534
2455,115100.700247
2456,122170.382379
2457,130298.76659
2458,128647.829291
2459,100348.375273
2460,139497.397653
2461,114590.059897
2462,127471.655303
2463,120390.646693
2464,180174.52477
2465,132473.029908
2466,108865.985124
2467,142641.544663
2468,86030.8613472
2469,80489.2632124
2470,190414.459746
2471,210689.878106
2472,167994.915858
2473,114767.422252
2474,106117.647669
2475,233227.403855
2476,113167.069881
2477,127804.470759
2478,157601.107691
2479,115536.618949
2480,141623.261699
2481,133505.90339
2482,129643.627427
2483,117862.669903
2484,121461.4594
2485,123299.976672
2486,154930.957279
2487,199560.712829
2488,171903.755307
2489,161339.363077
2490,150824.593562
2491,82839.280519
2492,182270.797997
2493,156105.511511
2494,167439.754513
2495,91167.6294106
2496,237773.492829
2497,162473.74712
2498,107636.048839
2499,88920.2928058
2500,123110.894172
2501,127615.234133
2502,150062.497629
2503,90043.3895974
2504,203675.194855
2505,235711.801918
2506,256968.70815
2507,282251.813994
2508,261619.122019
2509,218765.69077
2510,231678.722073
2511,177316.563508
2512,216167.160869
2513,221201.952581
2514,252650.899017
2515,148817.893827
2516,175363.253164
2517,133583.619393
2518,151437.522267
2519,236076.980923
2520,215166.054599
2521,195818.717681
2522,228008.66678
2523,129454.201015
2524,135163.657099
2525,137150.952478
2526,140424.404553
2527,124854.904778
2528,127354.826316
2529,136982.486807
2530,116685.387619
2531,255955.017279
2532,232366.081719
2533,195851.547757
2534,248588.739549
2535,304001.986708
2536,249041.428469
2537,241513.536075
2538,193986.738147
2539,194877.684031
2540,174291.31362
2541,186341.815865
2542,170144.11175
2543,133091.841115
2544,112959.383619
2545,133333.306004
2546,135290.954747
2547,141051.756207
2548,159263.861204
2549,160178.968815
2550,406266.56237
2551,145658.756565
2552,126033.744015
2553,81537.7206778
2554,95806.6560605
2555,121323.711536
2556,96871.3458507
2557,103959.046247
2558,136869.967966
2559,122701.680753
2560,137012.606539
2561,132364.44964
2562,115728.96816
2563,132434.484516
2564,184040.554249
2565,129793.917276
2566,156555.259222
2567,132418.961955
2568,196353.404985
2569,190302.662928
2570,114404.545674
2571,159485.101691
2572,166657.626601
2573,222692.270833
2574,268194.178438
2575,126531.360013
2576,123384.641477
2577,163490.663092
2578,79011.8408476
2579,65530.1684489
2580,124668.051762
2581,117783.586054
2582,118756.945634
2583,251446.621956
2584,164236.23978
2585,176290.737416
2586,215587.592625
2587,201705.927329
2588,140641.474182
2589,148797.317509
2590,203490.761687
2591,195580.82568
2592,208255.817611
2593,256650.566254
2594,174554.610274
2595,215750.41813
2596,316944.387068
2597,185216.616201
2598,290151.695831
2599,340701.850833
2600,146080.972062
2601,145301.02273
2602,88726.9253628
2603,91299.5216418
2604,81342.5120603
2605,88326.820358
2606,149860.358204
2607,194794.308708
2608,208047.97203
2609,160876.933322
2610,109237.36394
2611,132306.187999
2612,158872.205004
2613,127007.623739
2614,123027.449115
2615,160009.784861
2616,141571.217938
2617,197105.911157
2618,203625.273056
2619,198933.746866
2620,188864.711611
2621,179435.091338
2622,182865.117371
2623,250416.857295
2624,306828.151724
2625,290830.794292
2626,168169.054628
2627,173085.836211
2628,485386.733893
2629,512555.460396
2630,372515.632003
2631,474870.709805
2632,440948.821163
2633,315159.60945
2634,423198.160753
2635,154372.706769
2636,185344.306408
2637,179558.927519
2638,259769.196501
2639,191181.962448
2640,153227.524446
2641,108054.85437
2642,190197.286617
2643,103437.865758
2644,128119.333874
2645,101398.980748
2646,97117.7287041
2647,102326.69611
2648,141975.616578
2649,134107.577195
2650,127003.174267
2651,137654.373002
2652,429362.233691
2653,251799.402332
2654,240049.901248
2655,398972.445303
2656,322794.798279
2657,341490.990448
2658,318108.188578
2659,309144.204308
2660,363769.690049
2661,368799.347044
2662,362433.703467
2663,297371.017881
2664,283038.73795
2665,323956.088511
2666,279505.726365
2667,177001.907967
2668,188528.140903
2669,173766.649827
2670,280453.492021
2671,191764.57704
2672,192592.794046
2673,202435.690726
2674,194407.476138
2675,172195.186264
2676,197821.769701
2677,201664.610588
2678,262839.920678
2679,283145.150149
2680,302780.034204
2681,421233.752826
2682,333630.803448
2683,564211.559297
2684,329464.668659
2685,334962.682911
2686,268704.763367
2687,314820.364146
2688,218019.428616
2689,205056.543362
2690,439636.3915
2691,178969.533972
2692,135998.322185
2693,199953.138032
2694,138133.758733
2695,191821.065566
2696,192733.457661
2697,183118.958173
2698,197000.40452
2699,175173.719535
2700,159333.461409
2701,168585.194362
2702,123771.247872
2703,128648.342095
2704,149348.895452
2705,123912.122019
2706,113385.932829
2707,124872.04843
2708,132910.958393
2709,99444.0452058
2710,126195.37239
2711,284442.324125
2712,398855.464223
2713,170218.873663
2714,151089.8392
2715,169411.036027
2716,146668.963115
2717,176422.797764
2718,223461.508936
2719,157775.395974
2720,167479.277548
2721,137851.477021
2722,163051.330479
2723,156096.520489
2724,128866.228145
2725,133159.793523
2726,137167.11777
2727,188878.45112
2728,172414.230008
2729,151611.889142
2730,136784.902981
2731,123576.090722
2732,118491.357971
2733,161719.949759
2734,149901.508992
2735,129455.456711
2736,142506.599845
2737,118477.132287
2738,138000.206705
2739,167633.952158
2740,124997.751653
2741,142830.779882
2742,159043.012082
2743,137832.743163
2744,160034.232597
2745,146800.897156
2746,138033.233001
2747,145446.029303
2748,126162.082562
2749,123561.077369
2750,128055.822879
2751,130350.244971
2752,212399.753907
2753,159601.765178
2754,231711.950565
2755,125213.899314
2756,88071.3972437
2757,75962.012102
2758,81761.9212052
2759,156420.846899
2760,136891.774522
2761,149450.806517
2762,153904.183148
2763,198646.62868
2764,157813.707042
2765,284480.997865
2766,132850.441127
2767,83646.4631001
2768,120772.226127
2769,132283.017078
2770,151563.738991
2771,115457.559171
2772,111341.077566
2773,161921.362712
2774,126962.778252
2775,115299.735403
2776,147513.155043
2777,143131.840252
2778,96860.324302
2779,113777.810215
2780,98687.7072822
2781,85952.0456015
2782,88071.2784289
2783,91834.1016808
2784,119480.258508
2785,129439.836832
2786,67286.8620034
2787,122031.197644
2788,75899.1099844
2789,188498.435863
2790,70144.8232895
2791,111406.31844
2792,66117.4814115
2793,152950.059487
2794,94194.8207819
2795,117858.15125
2796,91129.8222473
2797,194834.337538
2798,110575.162789
2799,112612.992601
2800,77178.1615353
2801,103023.784887
2802,136121.277013
2803,158840.05958
2804,137992.541015
2805,92308.1849023
2806,96909.5935489
2807,161900.066533
2808,144375.946837
2809,125083.737192
2810,132730.085173
2811,153988.407724
2812,152177.488258
2813,164379.747695
2814,171070.136722
2815,100361.96132
2816,239499.300578
2817,135875.433721
2818,125705.408592
2819,155233.084607
2820,137790.823541
2821,113943.783746
2822,196842.026179
2823,262759.195499
2824,183990.30685
2825,150358.441924
2826,128620.336867
2827,145284.08179
2828,237262.750962
2829,194361.454627
2830,238659.806258
2831,190271.559407
2832,251517.281972
2833,297362.01251
2834,218267.783764
2835,225889.49856
2836,200522.479647
2837,163004.953239
2838,144904.422955
2839,182906.136184
2840,201349.742005
2841,212774.139491
2842,240478.992601
2843,149346.905132
2844,155533.008555
2845,116978.730593
2846,216352.063021
2847,198302.741059
2848,223376.48411
2849,207024.164347
2850,298033.109684
2851,231931.947818
2852,244100.801083
2853,235855.733777
2854,141301.780878
2855,199116.798153
2856,205308.533655
2857,197366.610391
2858,207063.477075
2859,133966.317122
2860,127237.463087
2861,145515.848764
2862,194470.067298
2863,124993.747996
2864,254374.598708
2865,144842.144671
2866,148518.690577
2867,89248.7839122
2868,118746.888267
2869,117540.933796
2870,147924.896742
2871,92484.9935629
2872,54327.2996967
2873,99627.8083896
2874,141181.177215
2875,117094.317002
2876,173268.712881
2877,138026.735329
2878,155981.740247
2879,151792.470845
2880,110179.669188
2881,158272.120272
2882,161635.044937
2883,173978.598159
2884,189392.088305
2885,193094.170815
2886,195265.745782
2887,90572.2079082
2888,131206.250846
2889,62597.6341538
2890,74482.5525838
2891,134049.32897
2892,62871.552486
2893,100758.44199
2894,57510.7962911
2895,296359.658705
2896,259091.330472
2897,207779.55529
2898,145300.463286
2899,216340.807881
2900,150962.907753
2901,202534.061535
2902,191710.053649
2903,356114.76078
2904,350163.016274
2905,97935.5252251
2906,209891.414753
2907,109998.897885
2908,131910.586575
2909,156636.178312
2910,78272.3262415
2911,88105.6098339
2912,144999.895547
2913,86662.1957478
2914,76970.7309401
2915,78117.6890369
2916,88468.8956905
2917,158736.99868
2918,113552.777186
2919,234398.46945
